id_venda,data_venda,produto,categoria,quantidade,preco_unitario,forma_pagamento,loja
7311,31-12-2025,Vela Aromática,Casa e Utilidades,3,"31,09",Cartão de Crédito,Matriz - Recife
1169,27/05/2024,Marcador de Texto,Papelaria,2,"86,27",PIX,Matriz - Recife
1519,26/06/2024,Escova de Limpeza,Casa e Utilidades,3,"209,04",Cartão de Débito,Matriz - Recife
1600,02-07-2024,Biscoito Recheado,Alimentos,1,"58,61",Cartão de Crédito,Matriz - Recife
7142,2025-12-22,caneta esferográfica,Papelaria,1,"10,09",Cartão de Crédito,Matriz - Recife
4402,28-04-2025,Jaqueta Corta-Vento,VESTUÁRIO,1,"62,67",Cartão de Crédito,Matriz - Recife
5868,06-09-2025,Caneta Esferográfica,,1,"9,28",pix,Matriz - Recife
1855,2024-08-01,power bank 10000mah,Eletrônicos,1,"183,12",Cartão de Débito,Matriz - Recife
2479,2024-10-11,Power Bank 10000mAh,Eletrônicos,2,"193,51",Pix,Matriz - Recife
4197,04/04/2025,Biscoito Recheado,Alimentos,3,"55,43",Cartão de Crédito,Matriz - Recife
5686,18-08-2025,Kit Panelas Antiaderente,Casa e Utilidades,3,"251,97",Dinheiro,Matriz - Recife
1487,23/06/2024,Carregador USB-C,Eletrônicos,1,"15,08",PIX,Matriz - Recife
2833,16-11-2024,Vela Aromática,Casa e Utilidades,2,"28,57",Cartão de Crédito,Matriz - Recife
1359,2024-06-12,Água de Coco 500ml,ALIMENTOS,3,"57,76",PIX,Matriz - Recife
2802,15/11/2024,Boné Aba Reta,,1,"107,72",PIX,Matriz - Recife
6009,22-09-2025,Jaqueta Corta-Vento,VESTUÁRIO,4,"60,47",Dinheiro,Matriz - Recife
4056,21-03-2025,Água de Coco 500ml,Alimentos,2,"57,59",Pix,Matriz - Recife
2293,22/09/2024,Jogo de Toalhas,Casa e Utilidades,1,"86,46",PIX,Matriz - Recife
1001,12/05/2024,Escova de Limpeza,Casa e Utilidades,2,"220,96",PIX,Matriz - Recife
1162,27-05-2024,Cola Bastão,Papelaria,1,"48,86",Pix,Matriz - Recife
6116,04/10/2025,Caderno Universitário,Papelaria,1,"190,42",PIX,Matriz - Recife
2038,2024-08-23,Café Torrado 500g,Alimentos,1,"13,37",Dinheiro,Matriz - Recife
5626,12/08/2025,Caneta Esferográfica,Papelaria,4,"9,38",pix,Matriz - Recife
694,11/04/2024,Suco de Caju 1L,Alimentos,1,"163,31",pix,Matriz - Recife
6573,2025-11-12,Jaqueta Corta-Vento,Vestuário,3,"59,52",Cartão de Débito,Matriz - Recife
4889,04/06/2025,Porta Sabonete,Casa e Utilidades,1,"141,97",PIX,Matriz - Recife
6288,22/10/2025,Kit Panelas Antiaderente,Casa e Utilidades,1,"240,98",PIX,Matriz - Recife
3364,2024-12-27,Suco de Caju 1L,Alimentos,2,"156,19",pix,Matriz - Recife
4187,2025-04-04,Café Torrado 500g,ALIMENTOS,3,"13,75",PIX,Matriz - Recife
1088,21-05-2024,Meia Esportiva,Vestuário,3,"16,15",,Matriz - Recife
765,20-04-2024,Caderno Universitário,Papelaria,3,"191,60",pix,Matriz - Recife
6261,19/10/2025,Kit Panelas Antiaderente,Casa e Utilidades,2,"234,16",pix,Matriz - Recife
1574,30/06/2024,Água de Coco 500ml,Alimentos,3,"61,57",Dinheiro,Matriz - Recife
505,19/03/2024,porta sabonete,Casa e Utilidades,1,"154,94",PIX,Matriz - Recife
5133,2025-06-23,Marcador de Texto,Papelaria,1,"85,11",Pix,Matriz - Recife
3932,09-03-2025,Boné Aba Reta,Vestuário,1,"104,96",Pix,Matriz - Recife
5653,14-08-2025,Água de Coco 500ml,Alimentos,2,"57,28",PIX,Matriz - Recife
6258,2025-10-18,Camiseta Básica,Vestuário,3,"234,45",Dinheiro,Matriz - Recife
3496,09-01-2025,Biscoito Recheado,Alimentos,4,"54,52",Dinheiro,Matriz - Recife
2520,2024-10-15,Suco de Caju 1L,Alimentos,1,"177,48",Pix,Matriz - Recife
711,13/04/2024,Suco de Caju 1L,ALIMENTOS,1,"162,68",Cartão de Crédito,Matriz - Recife
5768,2025-08-26,Fone de Ouvido Bluetooth,ELETRÔNICOS,3,"171,77",PIX,Matriz - Recife
3596,2025-01-26,Caneta Esferográfica,PAPELARIA,2,"10,09",Cartão de Débito,Matriz - Recife
5393,20/07/2025,amendoim torrado,ALIMENTOS,1,"145,68",Pix,Matriz - Recife
5314,2025-07-12,Caderno Universitário,Papelaria,1,"216,39",pix,Matriz - Recife
6738,2025-11-24,Amendoim Torrado,Alimentos,1,"158,02",Pix,Matriz - Recife
3492,2025-01-09,Jogo de Toalhas,Casa e Utilidades,1,"95,90",PIX,matriz-recife
7294,30-12-2025,Marcador de Texto,PAPELARIA,2,"96,25",Cartão de Crédito,Matriz - Recife
503,19/03/2024,Café Torrado 500g,,3,"15,02",Cartão de Débito,Matriz - Recife
5294,2025-07-09,Vela Aromática,Casa e Utilidades,1,"31,51",Cartão de Débito,Matriz - Recife
1319,2024-06-09,Escova de Limpeza,,2,"227,56",Cartão de Crédito,Matriz - Recife
7224,2025-12-27,Chinelo de Dedo,Vestuário,5,"130,57",Cartão de Crédito,Matriz - Recife
1853,2024-08-01,Escova de Limpeza,CASA E UTILIDADES,2,"228,48",Pix,Matriz - Recife
4170,2025-04-01,Jaqueta Corta-Vento,Vestuário,1,"62,04",Pix,Matriz - Recife
5651,14/08/2025,Suco de Caju 1L,Alimentos,2,"175,64",Pix,Matriz - Recife
4991,2025-06-10,Água de Coco 500ml,ALIMENTOS,1,"57,53",Cartão de Débito,Matriz - Recife
4583,2025-05-11,camiseta básica,Vestuário,3,"222,92",PIX,Matriz - Recife
1511,2024-06-25,Escova de Limpeza,,1,"201,83",Dinheiro,Matriz - Recife
5593,08/08/2025,Barra de Cereal,Alimentos,1,"132,99",Dinheiro,Matriz - Recife
196,03-02-2024,Café Torrado 500g,Alimentos,5,"14,62",pix,Matriz - Recife
1794,2024-07-25,Cola Bastão,Papelaria,5,"44,86",Cartão de Crédito,Matriz - Recife
5821,2025-08-31,Jaqueta Corta-Vento,Vestuário,1,"59,00",Dinheiro,Matriz - Recife
945,08-05-2024,Água de Coco 500ml,ALIMENTOS,2,"57,50",Pix,Matriz - Recife
337,2024-02-26,Cabo HDMI,Eletrônicos,1,"64,24",Pix,Matriz - Recife
5733,23-08-2025,suco de caju 1l,Alimentos,4,"177,10",,Matriz - Recife
4864,01-06-2025,Carregador USB-C,Eletrônicos,2,"14,92",PIX,Matriz - Recife
471,2024-03-15,Jaqueta Corta-Vento,Vestuário,1,"59,58",Pix,Matriz - Recife
4806,29/05/2025,Cabo HDMI,Eletrônicos,1,"62,24",PIX,Matriz - Recife
4487,04-05-2025,Kit Panelas Antiaderente,CASA E UTILIDADES,3,"257,29",Pix,Matriz - Recife
2188,2024-09-10,Jogo de Toalhas,,3,"91,38",PIX,Matriz - Recife
7254,2025-12-28,Biscoito Recheado,Alimentos,3,"59,05",Dinheiro,Matriz - Recife
662,2024-04-08,Porta Sabonete,,1,"159,47",PIX,Matriz - Recife
79,12/01/2024,Vela Aromática,Casa e Utilidades,2,"30,07",Dinheiro,Matriz - Recife
2478,2024-10-10,Meia Esportiva,Vestuário,2,"15,53",pix,Matriz - Recife
3488,2025-01-08,Jogo de Toalhas,Casa e Utilidades,-1,"86,89",Dinheiro,Matriz - Recife
3557,21-01-2025,Caneta Esferográfica,Papelaria,2,"9,17",Dinheiro,Matriz - Recife
717,2024-04-15,carregador usb-c,Eletrônicos,3,"13,67",PIX,Matriz - Recife
7236,27-12-2025,Organizador de Gaveta,Casa e Utilidades,1,"29,60",Cartão de Crédito,Matriz - Recife
6285,2025-10-22,Chinelo de Dedo,Vestuário,2,"136,92",Pix,Matriz - Recife
3124,2024-12-09,Biscoito Recheado,ALIMENTOS,1,"54,24",Cartão de Crédito,Matriz - Recife
5419,22-07-2025,Camiseta Básica,Vestuário,1,"234,45",Dinheiro,Matriz - Recife
4922,2025-06-06,Mochila Escolar,Papelaria,5,"198,33",PIX,Matriz - Recife
3003,29/11/2024,Organizador de Gaveta,Casa e Utilidades,5,"31,76",Dinheiro,Matriz - Recife
1341,2024-06-11,Power Bank 10000mAh,Eletrônicos,1,"191,06",Cartão de Crédito,Matriz - Recife
180,31-01-2024,Biscoito Recheado,Alimentos,1,"52,92",pix,Matriz - Recife
4636,16-05-2025,Estojo Simples,Papelaria,3,"189,19",Cartão de Débito,Matriz - Recife
3347,26-12-2024,Meia Esportiva,Vestuário,3,"15,86",Cartão de Crédito,Matriz - Recife
2526,2024-10-16,Meia Esportiva,Vestuário,2,"15,04",Cartão de Crédito,Matriz - Recife
1043,16-05-2024,Mouse Sem Fio,Eletrônicos,1,"171,73",pix,Matriz - Recife
779,22/04/2024,Carregador USB-C,Eletrônicos,1,"13,23",Pix,Matriz - Recife
4840,31-05-2025,Kit Panelas Antiaderente,Casa e Utilidades,3,"241,23",PIX,Matriz - Recife
2239,2024-09-15,mochila escolar,Papelaria,2,"195,87",pix,Matriz - Recife
1112,2024-05-22,Suco de Caju 1L,Alimentos,1,"161,69",PIX,Matriz - Recife
6673,20/11/2025,Biscoito Recheado,Alimentos,-4,"57,74",Cartão de Débito,Matriz - Recife
5286,07-07-2025,Chinelo de Dedo,Vestuário,1,"123,97",Cartão de Débito,Matriz - Recife
282,17/02/2024,Fone de Ouvido Bluetooth,Eletrônicos,2,"152,35",PIX,Matriz - Recife
5412,21/07/2025,Água de Coco 500ml,Alimentos,1,"62,18",,Matriz - Recife
7096,18/12/2025,Água de Coco 500ml,Alimentos,1,"57,37",pix,Matriz - Recife
4017,17/03/2025,Biscoito Recheado,Alimentos,3,"59,24",Cartão de Crédito,Matriz - Recife
3013,30/11/2024,Organizador de Gaveta,Casa e Utilidades,1,"30,14",Pix,Matriz - Recife
3077,05-12-2024,Boné Aba Reta,Vestuário,4,"113,13",PIX,Matriz - Recife
2185,10-09-2024,Suco de Caju 1L,Alimentos,2,"168,93",Pix,Matriz - Recife
4644,16-05-2025,Power Bank 10000mAh,Eletrônicos,4,"177,99",pix,Matriz - Recife
1278,06/06/2024,Kit Panelas Antiaderente,CASA E UTILIDADES,2,"229,06",Pix,Matriz - Recife
530,2024-03-22,Fone de Ouvido Bluetooth,ELETRÔNICOS,1,"154,38",Cartão de Débito,Matriz - Recife
4149,30/03/2025,Café Torrado 500g,Alimentos,1,"14,80",pix,Matriz - Recife
1606,2024-07-02,Bermuda Jeans,Vestuário,-4,"28,87",Pix,Matriz - Recife
6876,03-12-2025,Mochila Escolar,Papelaria,1,"190,86",pix,Matriz - Recife
6196,13/10/2025,Estojo Simples,Papelaria,2,"181,17",pix,Matriz - Recife
5786,2025-08-28,Power Bank 10000mAh,Eletrônicos,1,"186,51",,Matriz - Recife
3947,2025-03-09,Jogo de Toalhas,Casa e Utilidades,1,"85,74",,Matriz - Recife
5279,2025-07-05,Organizador de Gaveta,Casa e Utilidades,1,"31,79",PIX,Matriz - Recife
6850,2025-12-01,Caixa de Som Portátil,Eletrônicos,2,"77,05",PIX,matriz-recife
4154,31-03-2025,Cola Bastão,Papelaria,4,"44,57",Pix,Matriz - Recife
5275,2025-07-05,Meia Esportiva,Vestuário,1,"14,27",Cartão de Débito,Matriz - Recife
6745,24-11-2025,Carregador USB-C,Eletrônicos,1,"14,86",Cartão de Débito,Matriz - Recife
5646,14-08-2025,Mochila Escolar,Papelaria,2,"190,15",Dinheiro,Matriz - Recife
4266,11-04-2025,Barra de Cereal,Alimentos,2,"140,77",Dinheiro,Matriz - Recife
3873,2025-03-03,Mouse Sem Fio,Eletrônicos,3,"182,99",PIX,Matriz - Recife
6515,08/11/2025,Organizador de Gaveta,Casa e Utilidades,3,"32,25",Pix,Matriz - Recife
4477,03/05/2025,Jaqueta Corta-Vento,Vestuário,1,"60,82",Dinheiro,Matriz - Recife
4515,05/05/2025,Estojo Simples,Papelaria,2,"168,66",Cartão de Crédito,Matriz - Recife
6885,2025-12-03,Meia Esportiva,Vestuário,1,"16,32",PIX,Matriz - Recife
3256,19-12-2024,Café Torrado 500g,ALIMENTOS,2,"13,79",pix,Matriz - Recife
1277,2024-06-06,Água de Coco 500ml,Alimentos,1,"64,66",Cartão de Crédito,Matriz - Recife
2008,19/08/2024,Vela Aromática,Casa e Utilidades,3,"28,35",pix,Matriz - Recife
4313,2025-04-17,Jaqueta Corta-Vento,VESTUÁRIO,4,"60,56",Pix,Matriz - Recife
4651,2025-05-17,Organizador de Gaveta,CASA E UTILIDADES,1,"30,71",Pix,Matriz - Recife
2446,2024-10-07,Carregador USB-C,Eletrônicos,1,"13,22",Cartão de Crédito,Matriz - Recife
655,07/04/2024,Jogo de Toalhas,Casa e Utilidades,3,"90,00",pix,Matriz - Recife
3846,01-03-2025,meia esportiva,Vestuário,2,"14,43",Cartão de Crédito,Matriz - Recife
3091,06-12-2024,bermuda jeans,Vestuário,3,"28,55",Cartão de Débito,Matriz - Recife
4003,2025-03-16,Biscoito Recheado,Alimentos,3,"54,55",Pix,Matriz - Recife
6340,2025-10-27,Bermuda Jeans,Vestuário,1,"30,90",PIX,Matriz - Recife
3177,13/12/2024,Meia Esportiva,Vestuário,1,"15,55",Dinheiro,Matriz - Recife
4892,2025-06-04,Cola Bastão,PAPELARIA,2,"45,00",Cartão de Débito,Matriz - Recife
3408,30/12/2024,Caixa de Som Portátil,Eletrônicos,4,"76,56",PIX,Matriz - Recife
2087,30/08/2024,café torrado 500g,ALIMENTOS,1,"15,28",Cartão de Crédito,Matriz - Recife
3387,28/12/2024,Porta Sabonete,Casa e Utilidades,1,"152,56",pix,Matriz - Recife
4333,2025-04-19,Marcador de Texto,Papelaria,1,"94,46",Dinheiro,Matriz - Recife
3716,10/02/2025,Marcador de Texto,Papelaria,5,"87,87",pix,Matriz - Recife
1079,20-05-2024,Estojo Simples,Papelaria,5,"187,03",,Matriz - Recife
6401,02/11/2025,Camiseta Básica,Vestuário,2,"239,86",Cartão de Débito,Matriz - Recife
4488,04/05/2025,Chinelo de Dedo,Vestuário,2,"123,84",PIX,Matriz - Recife
5490,29/07/2025,Café Torrado 500g,Alimentos,1,"15,00",PIX,Matriz - Recife
1649,07/07/2024,Barra de Cereal,Alimentos,1,"131,10",PIX,Matriz - Recife
6830,2025-11-30,Vela Aromática,CASA E UTILIDADES,5,"32,71",Dinheiro,Matriz - Recife
1256,04/06/2024,Barra de Cereal,Alimentos,2,"139,66",PIX,Matriz - Recife
6892,2025-12-04,Mochila Escolar,PAPELARIA,1,"195,37",Cartão de Débito,Matriz - Recife
6022,2025-09-23,Power Bank 10000mAh,Eletrônicos,1,"174,41",Pix,Matriz - Recife
5922,2025-09-11,Jogo de Toalhas,Casa e Utilidades,2,"86,65",Pix,Matriz - Recife
2826,16-11-2024,Fone de Ouvido Bluetooth,,1,"154,94",Pix,Matriz - Recife
7023,2025-12-14,Escova de Limpeza,Casa e Utilidades,1,"213,82",pix,Matriz - Recife
104,2024-01-19,Café Torrado 500g,ALIMENTOS,1,"15,54",Cartão de Crédito,Matriz - Recife
6292,2025-10-22,Carregador USB-C,Eletrônicos,2,"13,17",Pix,Matriz - Recife
1495,24/06/2024,Camiseta Básica,,2,"215,31",PIX,Matriz - Recife
6598,14/11/2025,Organizador de Gaveta,Casa e Utilidades,2,"33,63",Cartão de Crédito,Matriz - Recife
40,2024-01-07,Suco de Caju 1L,Alimentos,1,"166,33",Pix,Matriz - Recife
2671,02/11/2024,Caderno Universitário,PAPELARIA,5,"206,67",Cartão de Crédito,Matriz - Recife
1953,11/08/2024,Mochila Escolar,Papelaria,4,"217,55",Cartão de Débito,Matriz - Recife
5187,2025-06-27,Café Torrado 500g,,-1,"13,65",Cartão de Débito,Matriz - Recife
6362,30/10/2025,Suco de Caju 1L,Alimentos,-1,"161,80",Dinheiro,Matriz - Recife
5840,02/09/2025,Fone de Ouvido Bluetooth,Eletrônicos,4,"149,91",Cartão de Débito,Matriz - Recife
1760,2024-07-20,Fone de Ouvido Bluetooth,Eletrônicos,2,"170,02",Cartão de Crédito,Matriz - Recife
3599,27-01-2025,Amendoim Torrado,Alimentos,5,"155,25",Dinheiro,Matriz - Recife
1541,2024-06-27,Caneta Esferográfica,Papelaria,-1,"10,33",Cartão de Crédito,Matriz - Recife
2626,27-10-2024,Barra de Cereal,Alimentos,4,"138,99",Dinheiro,Matriz - Recife
6433,04/11/2025,escova de limpeza,Casa e Utilidades,2,"198,14",PIX,Matriz - Recife
4387,26-04-2025,Cabo HDMI,Eletrônicos,3,"61,71",PIX,Matriz - Recife
6409,03-11-2025,Power Bank 10000mAh,Eletrônicos,2,"188,75",Pix,Matriz - Recife
4042,20/03/2025,Caixa de Som Portátil,Eletrônicos,4,"70,06",Dinheiro,Matriz - Recife
140,25/01/2024,Jogo de Toalhas,Casa e Utilidades,2,"83,54",Pix,Matriz - Recife
2576,22/10/2024,Mouse Sem Fio,Eletrônicos,1,"180,84",Cartão de Crédito,Matriz - Recife
1208,31-05-2024,Porta Sabonete,Casa e Utilidades,1,"150,20",Cartão de Débito,Matriz - Recife
6353,2025-10-28,Boné Aba Reta,Vestuário,1,"107,26",Cartão de Débito,Matriz - Recife
447,12/03/2024,Fone de Ouvido Bluetooth,ELETRÔNICOS,1,"161,42",pix,Matriz - Recife
5993,19/09/2025,Mouse Sem Fio,Eletrônicos,1,"177,16",Cartão de Crédito,Matriz - Recife
862,30-04-2024,Jogo de Toalhas,Casa e Utilidades,1,"86,28",PIX,Matriz - Recife
7274,30/12/2025,marcador de texto,Papelaria,1,"94,24",Cartão de Débito,Matriz - Recife
4416,29-04-2025,Jogo de Toalhas,Casa e Utilidades,3,"96,27",Dinheiro,Matriz - Recife
5063,18-06-2025,porta sabonete,Casa e Utilidades,1,"161,76",pix,Matriz - Recife
594,30-03-2024,Organizador de Gaveta,Casa e Utilidades,3,"33,56",Cartão de Crédito,Matriz - Recife
5123,22-06-2025,Boné Aba Reta,Vestuário,1,"103,88",Dinheiro,Matriz - Recife
2518,2024-10-15,Chinelo de Dedo,Vestuário,5,"128,12",Dinheiro,Matriz - Recife
1007,12/05/2024,Marcador de Texto,,1,"84,15",Cartão de Débito,Matriz - Recife
2325,25/09/2024,Cola Bastão,Papelaria,1,"42,24",pix,Matriz - Recife
1483,2024-06-23,Power Bank 10000mAh,Eletrônicos,5,"199,94",Dinheiro,Matriz - Recife
1386,14-06-2024,Café Torrado 500g,Alimentos,1,"14,48",Dinheiro,Matriz - Recife
3244,2024-12-18,Água de Coco 500ml,Alimentos,1,"57,33",Dinheiro,Matriz - Recife
3851,01/03/2025,Bermuda Jeans,Vestuário,1,"31,32",Pix,Matriz - Recife
5574,2025-08-06,Jaqueta Corta-Vento,VESTUÁRIO,-4,"56,81",Pix,Matriz - Recife
1839,2024-07-31,Kit Panelas Antiaderente,Casa e Utilidades,4,"237,75",Pix,Matriz - Recife
5059,18/06/2025,Jogo de Toalhas,Casa e Utilidades,2,"94,51",Pix,Matriz - Recife
3715,10-02-2025,Camiseta Básica,VESTUÁRIO,3,"208,72",Cartão de Débito,Matriz - Recife
170,2024-01-30,Suco de Caju 1L,Alimentos,2,"157,84",PIX,Matriz - Recife
190,2024-02-02,Fone de Ouvido Bluetooth,ELETRÔNICOS,1,"171,66",Dinheiro,Matriz - Recife
4520,06-05-2025,Meia Esportiva,Vestuário,2,"16,33",,Matriz - Recife
146,2024-01-26,Carregador USB-C,Eletrônicos,1,"14,01",Cartão de Crédito,Matriz - Recife
3118,09-12-2024,Carregador USB-C,Eletrônicos,3,"13,50",pix,Matriz - Recife
3072,04/12/2024,Power Bank 10000mAh,Eletrônicos,1,"194,80",Cartão de Crédito,Matriz - Recife
5527,02-08-2025,Power Bank 10000mAh,Eletrônicos,2,"171,51",PIX,Matriz - Recife
4005,2025-03-16,Fone de Ouvido Bluetooth,Eletrônicos,-1,"153,45",Pix,Matriz - Recife
2260,2024-09-18,Vela Aromática,Casa e Utilidades,1,"32,80",Dinheiro,Matriz - Recife
2568,21-10-2024,Power Bank 10000mAh,ELETRÔNICOS,1,"199,61",PIX,Matriz - Recife
1361,13/06/2024,jogo de toalhas,Casa e Utilidades,1,"88,76",PIX,Matriz - Recife
6979,11/12/2025,Porta Sabonete,CASA E UTILIDADES,2,"161,69",PIX,Matriz - Recife
723,16/04/2024,Barra de Cereal,Alimentos,1,"138,00",pix,Matriz - Recife
1891,05-08-2024,estojo simples,Papelaria,1,"186,68",Cartão de Débito,Matriz - Recife
1697,14-07-2024,Mochila Escolar,Papelaria,2,"191,40",Pix,Matriz - Recife
2322,25-09-2024,Chinelo de Dedo,,3,"126,78",PIX,Matriz - Recife
2481,11-10-2024,Power Bank 10000mAh,Eletrônicos,1,"199,46",Dinheiro,Matriz - Recife
3363,27-12-2024,kit panelas antiaderente,Casa e Utilidades,2,"227,10",Dinheiro,Matriz - Recife
7208,2025-12-26,Biscoito Recheado,Alimentos,2,"56,69",Cartão de Débito,Matriz - Recife
3695,2025-02-06,suco de caju 1l,Alimentos,3,"158,62",Cartão de Débito,Matriz - Recife
4869,01-06-2025,Bermuda Jeans,Vestuário,1,"27,87",Pix,Matriz - Recife
4285,2025-04-13,Mochila Escolar,Papelaria,1,"210,60",Cartão de Crédito,Matriz - Recife
4664,18-05-2025,Bermuda Jeans,Vestuário,4,"31,10",PIX,Matriz - Recife
3777,2025-02-18,caixa de som portátil,Eletrônicos,1,"79,21",Dinheiro,Matriz - Recife
3309,23-12-2024,Marcador de Texto,Papelaria,1,"94,01",,Matriz - Recife
3620,29-01-2025,Estojo Simples,Papelaria,1,"179,78",Cartão de Débito,Matriz - Recife
4304,16/04/2025,Suco de Caju 1L,Alimentos,1,"156,20",PIX,Matriz - Recife
1863,02/08/2024,Barra de Cereal,Alimentos,1,"148,46",Cartão de Débito,Matriz - Recife
2959,26/11/2024,Power Bank 10000mAh,Eletrônicos,5,"177,98",Cartão de Débito,Matriz - Recife
6862,2025-12-02,chinelo de dedo,Vestuário,1,"130,67",Dinheiro,Matriz - Recife
5107,21/06/2025,Caixa de Som Portátil,Eletrônicos,3,"73,63",Dinheiro,Matriz - Recife
2349,28/09/2024,Água de Coco 500ml,Alimentos,1,"65,42",Pix,Matriz - Recife
4009,2025-03-16,Carregador USB-C,Eletrônicos,3,"12,97",Cartão de Crédito,Matriz - Recife
882,2024-05-02,Jaqueta Corta-Vento,VESTUÁRIO,2,"63,40",Cartão de Crédito,Matriz - Recife
543,24/03/2024,Organizador de Gaveta,Casa e Utilidades,1,"30,95",Cartão de Débito,Matriz - Recife
3473,06/01/2025,Caneta Esferográfica,Papelaria,1,"9,88",Pix,Matriz - Recife
3558,21-01-2025,Água de Coco 500ml,Alimentos,1,"57,98",PIX,Matriz - Recife
5949,14/09/2025,Caixa de Som Portátil,Eletrônicos,5,"74,99",Cartão de Crédito,Matriz - Recife
2341,27-09-2024,Camiseta Básica,Vestuário,1,"232,38",Cartão de Débito,Matriz - Recife
6779,26/11/2025,cabo hdmi,Eletrônicos,3,"63,91",Cartão de Crédito,Matriz - Recife
1897,06-08-2024,Porta Sabonete,,1,"148,73",Cartão de Débito,Matriz - Recife
5165,26/06/2025,Organizador de Gaveta,Casa e Utilidades,1,"29,30",Cartão de Crédito,Matriz - Recife
4243,10-04-2025,Marcador de Texto,PAPELARIA,1,"93,34",Dinheiro,Matriz - Recife
6052,28-09-2025,Camiseta Básica,VESTUÁRIO,1,"238,98",pix,Matriz - Recife
1719,16-07-2024,Organizador de Gaveta,Casa e Utilidades,1,"30,35",Cartão de Débito,Matriz - Recife
6265,20/10/2025,Camiseta Básica,Vestuário,5,"220,72",Cartão de Crédito,Matriz - Recife
3162,2024-12-11,Amendoim Torrado,Alimentos,-2,"146,66",Pix,Matriz - Recife
463,2024-03-14,caixa de som portátil,Eletrônicos,3,"77,87",Cartão de Débito,Matriz - Recife
2331,25/09/2024,Vela Aromática,Casa e Utilidades,4,"32,67",Cartão de Débito,Matriz - Recife
5511,31/07/2025,Barra de Cereal,Alimentos,1,"135,17",Dinheiro,Matriz - Recife
1225,2024-06-02,Jaqueta Corta-Vento,Vestuário,1,"61,49",Cartão de Crédito,Matriz - Recife
4504,2025-05-05,Caneta Esferográfica,Papelaria,1,"9,21",pix,Matriz - Recife
6476,2025-11-06,Jaqueta Corta-Vento,Vestuário,2,"58,16",pix,Matriz - Recife
3133,2024-12-09,organizador de gaveta,Casa e Utilidades,2,"32,42",Pix,Matriz - Recife
5883,07-09-2025,Fone de Ouvido Bluetooth,Eletrônicos,1,"150,69",Cartão de Débito,Matriz - Recife
6126,2025-10-05,Escova de Limpeza,Casa e Utilidades,1,"216,02",PIX,Matriz - Recife
3179,13/12/2024,Chinelo de Dedo,Vestuário,3,"138,71",Pix,Matriz - Recife
1951,11/08/2024,Mouse Sem Fio,ELETRÔNICOS,1,"158,81",Pix,Matriz - Recife
6665,20/11/2025,Barra de Cereal,Alimentos,1,"143,24",Dinheiro,Matriz - Recife
4524,06-05-2025,Marcador de Texto,Papelaria,3,"93,76",Cartão de Débito,Matriz - Recife
2961,27/11/2024,Power Bank 10000mAh,Eletrônicos,2,"191,76",PIX,Matriz - Recife
1432,20-06-2024,Mouse Sem Fio,ELETRÔNICOS,1,"167,00",Cartão de Débito,Matriz - Recife
511,20-03-2024,Fone de Ouvido Bluetooth,Eletrônicos,1,"152,04",Pix,Matriz - Recife
1633,05/07/2024,água de coco 500ml,Alimentos,1,"60,86",Cartão de Crédito,Matriz - Recife
6089,02-10-2025,Camiseta Básica,Vestuário,3,"232,38",pix,Matriz - Recife
3484,07-01-2025,Power Bank 10000mAh,Eletrônicos,1,"172,37",Pix,Matriz - Recife
6030,2025-09-25,Mouse Sem Fio,Eletrônicos,1,"165,84",Dinheiro,Matriz - Recife
